profile,seed,rating,policy,scenario,mmr_rank_divergence,visible_rank_volatility,rank_mmr_hysteresis_area,fairness_debt_index,exposure_risk_index
full_core,201,dynamic_k,multi_objective,role_scarcity,28.00886902005289,171.45449067339277,2520.7982118047603,0.2594637396856297,0.5026888852433478
full_core,201,dynamic_k,multi_objective,seasonal_reset,26.73279018477988,168.86277812788347,2405.951116630189,0.30641701039778574,0.5147493782856455
full_core,201,dynamic_k,multi_objective,skill_drift,27.64556139749762,170.9458624003717,2488.1005257747856,0.3075380775701059,0.5069689309495181
full_core,201,dynamic_k,multi_objective,smurf_disruption,25.91249479958286,196.21255927383743,2332.1245319624572,0.41430889008583494,0.5388304631539406
full_core,201,dynamic_k,expanding,team_matchmaking,28.074868730550172,184.44154992350724,2526.7381857495157,0.5316618340033284,0.746726798531553
full_core,201,dynamic_k,fairness_constrained,team_matchmaking,28.291793819881576,181.36061086770707,2546.2614437893417,0.4868778157168609,0.7171830088462903
full_core,201,dynamic_k,multi_objective,team_matchmaking,27.206706619810397,171.29980365559376,2448.603595782936,0.2964032732051498,0.5028777370525281
full_core,201,dynamic_k,nearest,team_matchmaking,28.074868730550172,184.44154992350724,2526.7381857495157,0.5316618340033284,0.746726798531553
full_core,201,dynamic_k,random,team_matchmaking,27.75901400489554,186.5001513588289,2498.3112604405987,0.4969746611777181,0.7677183429780016
full_core,201,dynamic_k,role_aware,team_matchmaking,27.416741659770835,171.85503872522162,2467.5067493793754,0.1804892890566825,0.5199766198890885
full_core,202,dynamic_k,multi_objective,cold_start,27.830105820234312,170.4797896612076,2504.709523821088,0.2808328010772027,0.5065294906670701
full_core,202,dynamic_k,multi_objective,pareto_fast,27.28495758222174,173.22053594125853,2455.6461823999566,0.29317441632159513,0.4980504667474446
full_core,202,dynamic_k,multi_objective,pareto_strict,27.271368817477494,172.91262042544898,2454.4231935729745,0.2863276794276974,0.4951585330894316
full_core,202,dynamic_k,multi_objective,proxy_default,27.165815921639226,173.5101364019201,2444.9234329475303,0.28090851389060706,0.4948076479997418
full_core,202,dynamic_k,multi_objective,proxy_divergence_heavy,27.165815921639226,173.5101364019201,2444.9234329475303,0.28090851389060706,0.5302569408437406
full_core,202,dynamic_k,multi_objective,proxy_exposure_heavy,27.165815921639226,173.5101364019201,2444.9234329475303,0.28090851389060706,0.5996622354920089
full_core,202,dynamic_k,multi_objective,proxy_waiting_heavy,27.165815921639226,173.5101364019201,2444.9234329475303,0.28090851389060706,0.557761134964832
